探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
8,0.07,513322,7129472.22,289,43712,0,0,9745,43771,187,0,0,77,187,-24.12,A3
8,0.15,1037885,6873410.60,940,43679,0,0,10993,43731,215,0,0,78,215,20.35,E1
8,0.07,446833,6669149.25,1946,50298,0,0,11280,50374,246,0,0,93,246,-21.29,A4
8,0.08,552518,6656843.37,1692,51058,0,0,14073,51133,309,0,0,101,309,19.96,F2
8,0.06,409304,6496888.89,1072,56654,0,0,13645,56743,297,0,0,104,297,-19.91,C7
8,0.04,298668,6637066.67,317,55721,0,0,14886,55815,323,0,0,112,323,16.36,C6

E6F4F3D6F5E7C5G4C3G2
8,0.02,172449,7185375.00,520,2326,0,0,389,2326,27,0,0,10,27,32.91,C7
8,0.02,127532,7085111.11,856,1977,0,0,375,1977,22,0,0,14,22,-35.01,C6
8,0.02,108943,6408411.76,109,3944,0,0,634,3944,30,0,0,21,30,30.95,D7
8,0.07,497140,7420000.00,4385,10003,0,0,4138,10004,177,0,0,26,177,-33.07,B4
8,0.08,545487,6904898.73,1001,9869,0,0,1452,9871,59,0,0,31,59,30.88,E3
8,0.04,279707,6992675.00,619,14232,0,0,5262,14235,201,0,0,40,201,-32.44,D3
8,0.14,939468,6857430.66,3071,18338,0,0,4542,18346,161,0,0,46,161,28.22,D2
8,0.07,483973,7332924.24,2684,20813,0,0,7502,20821,273,0,0,54,273,-29.27,C4
8,0.09,557909,6563635.29,46,24754,0,0,5617,24768,163,0,0,57,163,27.66,F6
8,0.09,599825,7056764.71,531,29740,0,0,8800,29761,286,0,0,65,286,-28.97,E2
8,0.11,717319,6703915.89,508,32206,0,0,6945,32232,180,0,0,68,180,24.77,B6
8,0.09,611948,6953954.55,600,38978,0,0,10569,39014,310,0,0,79,310,-27.19,G5
8,0.11,765800,6717543.86,495,40830,0,0,8471,40876,192,0,0,80,192,24.37,G6
8,0.15,1067513,7069622.52,3488,55232,0,0,16230,55337,440,0,0,91,440,-26.44,B3
8,0.25,1604471,6469641.13,5352,60400,0,0,16582,60499,443,0,0,102,443,22.86,F7
8,0.08,530739,6634237.50,711,64821,0,0,17747,64961,463,0,0,102,463,-22.54,B7

F5F4C3D6G4B2E6G3C6E7
8,0.04,292421,7310525.00,1803,3324,0,0,1048,3324,75,0,0,19,75,29.21,F3
8,0.05,364945,7018173.08,1662,4880,0,0,2201,4880,67,0,0,21,67,-29.85,C4
8,0.07,471838,7042358.21,3168,7908,0,0,2375,7908,179,0,0,34,179,26.82,D3
8,0.06,419787,7237706.90,1600,9983,0,0,3217,9986,103,0,0,36,103,-25.35,C5
8,0.10,675587,7111442.11,1259,13930,0,0,3806,13937,223,0,0,45,223,27.31,B3
8,0.07,526971,7026280.00,1428,16440,0,0,4514,16447,139,0,0,49,139,-28.79,C2
8,0.10,717626,6967242.72,1023,20953,0,0,5040,20964,252,0,0,60,252,23.38,B4
