探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
12,1.43,10645829,7449845.35,12484,144757,21618,0,966,1667,188,47,0,1,1,-5.64,B3
12,0.47,3582962,7543077.89,6289,138737,24154,0,846,1497,420,62,0,0,2,4.99,A6
12,0.58,4238447,7307667.24,5694,211080,34986,0,2298,5199,233,65,0,2,1,-4.57,F4
12,0.31,2261854,7226370.61,5938,172574,32624,0,1663,2830,700,82,0,1,10,5.17,F8
12,0.52,3790814,7262095.79,9004,276494,52397,0,5167,11234,409,81,0,5,5,-4.87,A7
12,0.24,1634246,6895552.74,6664,202692,43052,0,3317,4483,958,100,0,4,26,6.09,B8
12,0.09,592500,6889534.88,3376,289877,56352,0,6078,12892,522,107,0,7,6,-3.88,H2
12,0.08,521844,6690307.69,1804,216184,47201,0,4031,5378,999,112,0,11,30,8.44,F3
12,0.06,395654,6706000.00,2819,300995,59447,0,6847,14291,567,124,0,7,6,-8.49,G5
12,0.11,724199,6705546.30,4830,239640,53790,0,5383,7263,1090,140,0,17,40,7.23,H5
12,0.03,201966,6311437.50,2878,308412,62056,0,7531,15361,642,150,0,9,6,-5.22,H3
12,0.02,134920,6132727.27,1225,244837,56185,0,5900,7719,1099,157,0,17,40,10.22,H4
12,0.01,40583,5797571.43,1009,309976,63075,0,7787,15615,668,173,0,9,7,-7.21,H6
12,0.01,39633,5661857.14,677,246719,57228,0,6121,7861,1121,176,0,17,41,14.15,H8
12,0.01,51882,5764666.67,1610,312927,64119,0,8085,16022,700,198,0,9,10,-14.79,G6

