探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,ハッシュ衝突数,推定CPUスコア,着手位置
C4E3F5G6G5G4H5C6D3C3F3G3G2H1F7
10,0.00,1669,inf,406,727,42,45,0,245,65.00,A8
9,0.00,630,inf,202,241,10,9,0,3,-38.00,H6
10,0.00,1698,inf,605,726,42,47,0,22,38.00,A8
9,0.00,630,inf,202,241,10,9,0,3,-38.00,H6

F5F4E3D2C4F6G4D3G7F7F3G3E6C6E7B5G6E8D6F8B7C5A4A8B3H7G5H6C3H5G2A5D7B6E1C8E2C2H3F2G8B4F1G1B1H4D8H2B2A1
8,0.00,2519,inf,371,432,84,9,0,562,-17.89,H1
8,0.00,1142,inf,86,319,24,10,0,409,21.62,H8
10,0.00,2033,inf,399,823,80,29,0,304,-65.00,H1
9,0.00,1680,inf,552,595,30,11,0,4,20.00,H8
10,0.00,3402,inf,1109,1254,119,28,0,8,-20.00,H1
9,0.00,1680,inf,552,595,30,11,0,4,20.00,H8

F5F4C3D6G4B2D7D8C6E3F3G5E2E1D3G3H5E6G2B5B3C4B4A2C7B6E7A4A5C2B7H4A1E8A3A7C1G6D1G1H7A6B8B1C8A8C5F6F1D2
8,0.00,3653,inf,487,691,123,25,0,898,12.21,F2
8,0.00,968,inf,65,256,27,16,0,309,-10.71,H6
10,0.00,2958,inf,867,1197,76,59,0,237,65.00,F2
9,0.00,748,inf,251,265,14,16,0,6,-10.00,H6
10,0.00,4763,4763000.00,1711,1837,134,102,0,43,10.00,F2
