探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
10,0.46,1104186,2426782.42,16,481352,72311,0,528,237,399,48,0,0,0,-9.21,F8
10,0.71,1921501,2698737.36,35,732440,121623,0,1784,901,370,62,0,0,0,5.29,G4
10,0.38,929356,2420197.92,29,776524,113175,0,1557,1065,553,86,0,0,0,-8.08,H3
10,0.43,1099864,2569775.70,13,976074,165004,0,3420,2064,426,86,0,0,0,4.63,G5
10,0.45,1067495,2372211.11,38,1126417,195924,0,5135,3257,734,117,0,0,0,-5.90,H4
10,0.37,998332,2683688.17,3,1176388,207427,0,5590,3574,458,103,0,0,0,4.68,D7
10,0.28,629003,2287283.64,3,1322249,234970,0,7629,5353,766,134,0,0,0,-5.26,E1
10,0.59,1607310,2715050.68,17,1492441,261535,0,9288,7288,571,128,0,0,0,4.15,G6
10,0.16,331358,2070987.50,27,1413587,255700,0,9144,6493,905,151,0,0,0,-5.02,C8
10,0.27,648045,2436259.40,23,1638912,301284,0,12422,9537,668,156,0,0,0,6.56,F7
10,0.11,235507,2140972.73,3,1497848,271873,0,10519,7750,968,171,0,0,0,-4.91,H7
10,0.27,672430,2499739.78,90,1789101,334412,0,15496,12340,1001,209,0,0,0,8.05,D8
10,0.10,207217,2136257.73,22,1566067,289293,0,11959,9019,1053,187,0,0,0,-5.31,E8
10,0.15,344948,2346585.03,19,1872298,356338,0,17780,14203,1067,231,0,0,0,8.07,G1

E6F6D3E3G6G7F5G5H7F4
10,0.39,985299,2539430.41,189,298051,40731,0,193,186,795,37,0,0,0,15.82,E2
10,0.51,1345903,2644210.22,78,371559,44492,0,297,121,412,24,0,0,0,-12.68,D6
10,0.22,552489,2546032.26,10,455284,70456,0,515,561,855,54,0,0,0,17.44,H8
10,0.39,977547,2525961.24,39,641887,96084,0,1302,722,649,59,0,0,0,-14.99,C5
10,0.28,705890,2476807.02,10,671484,101027,0,1210,1052,902,72,0,0,0,13.60,F3
10,0.29,688418,2373855.17,7,806365,127073,0,2314,1417,705,76,0,0,0,-14.49,G4
10,0.28,667122,2374099.64,17,883420,137660,0,2449,1955,969,91,0,0,0,15.12,H6
10,0.53,1284545,2442100.76,13,1131713,171513,0,4418,3547,801,96,0,0,0,-17.46,G3
10,0.21,475890,2310145.63,18,1027892,167269,0,3886,2928,1073,116,0,0,0,15.20,H5
10,0.58,1319512,2259438.36,121,1533871,231672,0,8426,8444,1272,118,0,0,0,-15.80,C2
10,0.52,1323208,2530034.42,42,1404437,206123,0,6512,6677,1312,147,0,0,0,16.52,C4
10,0.31,668913,2157783.87,11,1705415,266917,0,11482,11436,1342,138,0,0,0,-16.58,F7
