探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
10,0.28,2050866,7377215.83,5102,0,0,0,25918,0,0,0,0,40,0,15.82,E2
10,0.20,1533726,7481590.24,1664,0,0,0,7030,0,0,0,0,12,0,-12.68,D6
10,0.17,1249485,7306929.82,4589,0,0,0,8828,0,0,0,0,17,0,17.44,H8
10,0.19,1370669,7252216.93,1088,0,0,0,3453,0,0,0,0,16,0,-14.99,C5
10,0.30,2262707,7467679.87,7145,0,0,0,22309,0,0,0,0,30,0,13.60,F3
10,0.21,1523968,7188528.30,2174,0,0,0,7917,0,0,0,0,19,0,-14.49,G4
10,0.14,991261,7080435.71,1868,0,0,0,3006,0,0,0,0,11,0,15.12,H6
10,0.30,2126600,7136241.61,2773,0,0,0,7792,0,0,0,0,29,0,-17.46,G3
10,0.29,2055061,7185527.97,5979,0,0,0,23191,0,0,0,0,28,0,15.20,H5
10,0.32,2272881,7080626.17,3513,0,0,0,13469,0,0,0,0,27,0,-15.80,C2
10,0.41,2968971,7171427.54,3935,0,0,0,19208,0,0,0,0,35,0,16.52,C4
10,0.27,1902263,6967996.34,2745,0,0,0,10798,0,0,0,0,31,0,-16.58,F7
10,0.09,631817,6721457.45,1077,0,0,0,3049,0,0,0,0,12,0,16.19,E8
10,0.16,1052625,6704617.83,1391,0,0,0,5398,0,0,0,0,22,0,-13.27,H4
10,0.17,1215850,6987643.68,1195,0,0,0,8546,0,0,0,0,10,0,14.53,H3
10,0.20,1383911,6817295.57,1019,0,0,0,9259,0,0,0,0,32,0,-11.08,C3
12,2.15,16018446,7433153.60,9143,0,0,0,149099,0,0,0,0,60,0,14.95,E2
12,1.88,13713609,7310026.12,5756,0,0,0,73086,0,0,0,0,39,0,-14.76,H6
12,0.62,4537969,7295770.10,4166,0,0,0,64122,0,0,0,0,47,0,15.99,H8
12,1.61,11417014,7078123.99,6794,0,0,0,71044,0,0,0,0,48,0,-16.38,D7
12,0.89,6447317,7268677.56,4083,0,0,0,82143,0,0,0,0,39,0,18.63,D6
12,1.57,11108906,7075736.31,7212,0,0,0,61099,0,0,0,0,45,0,-17.05,E7
12,1.13,7894708,6992655.45,2326,0,0,0,42261,0,0,0,0,33,0,17.19,H5
12,2.82,19773432,7011855.32,11522,0,0,0,160248,0,0,0,0,97,0,-16.67,C4
12,1.70,11681302,6891623.60,4632,0,0,0,84080,0,0,0,0,37,0,19.48,F7
12,2.46,17284386,7014767.05,13064,0,0,0,130358,0,0,0,0,58,0,-16.38,C6
12,1.55,10564209,6798075.29,10466,0,0,0,85437,0,0,0,0,56,0,18.62,E8
12,1.60,11328930,7089443.05,6089,0,0,0,115608,0,0,0,0,66,0,-14.53,G4
12,1.95,13390917,6856588.33,10730,0,0,0,109364,0,0,0,0,59,0,20.47,D8
12,0.75,5199285,6913942.82,4578,0,0,0,35068,0,0,0,0,55,0,-13.36,C7
12,1.04,7035168,6764584.62,5270,0,0,0,43432,0,0,0,0,45,0,18.80,C3
12,1.11,7649302,6897477.01,4400,0,0,0,40054,0,0,0,0,50,0,-10.83,C8

F5F6D3C5B5F4G4F3G7C2
8,0.02,166071,7548681.82,892,0,0,0,805,0,0,0,0,7,0,-34.77,E6
8,0.06,443922,7653827.59,2407,0,0,0,3493,0,0,0,0,22,0,31.59,C4
8,0.04,352082,7824044.44,1545,0,0,0,2608,0,0,0,0,15,0,-31.35,G3
8,0.11,796690,7515943.40,2515,0,0,0,6553,0,0,0,0,34,0,29.16,D6
8,0.07,530879,7583985.71,2244,0,0,0,3910,0,0,0,0,21,0,-29.80,C3
8,0.08,576644,7392871.79,507,0,0,0,1055,0,0,0,0,7,0,27.32,E7
8,0.09,684041,7773193.18,2125,0,0,0,4826,0,0,0,0,18,0,-27.53,D2
8,0.14,888916,6584562.96,1431,0,0,0,3380,0,0,0,0,17,0,23.64,B3
