探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
12,0.87,6542657,7485877.57,1731,495474,93152,0,17236,65217,1035,109,0,21,33,27.65,G5
12,0.33,2565790,7846452.60,3970,291817,64529,0,7794,13135,1041,144,0,17,41,-25.34,D1
12,0.86,6478739,7533417.44,1885,531824,102319,0,21296,81462,1152,127,0,21,46,26.67,D6
12,0.94,7390242,7845267.52,4711,349674,78433,0,11619,22408,1285,160,0,25,78,-28.92,C6
12,1.44,10789557,7477170.48,1952,589083,119582,0,29763,113151,1298,161,0,26,62,27.64,C5
12,0.59,4673485,7854596.64,2783,388041,90891,0,15787,30442,1427,181,0,29,111,-27.33,B5
12,1.18,8720132,7389942.37,801,639177,132287,0,36671,148683,1351,176,0,28,68,27.48,F7

F5F6D3G5H5F4E7C2E3C5G6H7D6C6B4B5C3B3A5F3F7C7D7C4B6A7D8A4A3B8
12,0.45,3356183,7408792.49,620,68739,11136,0,248,213,64,18,0,0,0,25.78,E6
12,0.30,2363779,7853086.38,828,40155,6525,0,71,37,74,23,0,0,0,-26.64,F8
12,0.74,5459243,7397348.24,100,169875,43303,0,1758,3046,77,35,0,0,0,27.18,C8
12,0.10,770305,7478689.32,41,55319,10310,0,146,93,77,40,0,0,0,-24.25,E8
12,0.33,2336007,7057422.96,999,219986,58693,0,3164,6302,234,63,0,1,0,28.44,A2
12,0.11,820247,7525201.83,445,73742,14239,0,358,228,170,59,0,0,0,-27.45,A6
12,0.10,658699,6790711.34,390,236110,65209,0,4337,7577,336,83,0,2,1,26.02,A8
12,0.06,413875,7135775.86,16,83657,16498,0,505,319,172,76,0,0,0,-26.97,B7
12,0.18,1218478,6769322.22,327,267243,73444,0,6064,10658,414,111,0,3,1,27.50,G8
12,0.08,552583,6822012.35,89,99908,20845,0,861,562,196,103,0,0,0,-27.15,G7
12,0.09,587944,6532711.11,348,285882,76410,0,6751,12877,497,140,0,3,2,25.74,C1
12,0.02,154576,6720695.65,174,104981,22270,0,1027,647,262,124,0,0,2,-27.00,B2
12,0.07,427137,6471772.73,273,300380,80963,0,7934,14776,629,166,0,5,8,25.76,E2
12,0.04,289548,6580636.36,382,116490,25712,0,1415,912,392,162,0,1,3,-26.45,F2
12,0.05,304692,6218204.08,297,313810,83996,0,8803,16695,771,185,0,11,18,25.03,H8
12,0.01,77283,5944846.15,61,120383,26914,0,1545,998,420,182,0,6,3,-24.22,F1

C4E3F2C5D6C7E6F5D7E2E1G1B5B4A4C8E7A5B6A3F6E8D8D2G3C3C2G7G4C6
12,0.86,6675813,7735588.64,3885,80931,14060,0,276,282,392,46,0,2,3,4.93,D3
12,1.31,9931544,7558252.66,2369,143404,20737,0,1010,1598,206,37,0,3,0,-5.64,B3
12,0.30,2251392,7454940.40,199,116778,21677,0,576,913,401,65,0,2,3,4.99,A6
12,0.50,3683317,7337284.86,436,205328,32906,0,2242,4790,244,58,0,5,0,-4.57,F4
12,0.24,1788458,7359909.47,1189,146690,29070,0,1220,1766,584,88,0,3,5,5.17,F8
12,0.41,3032166,7324072.46,1727,259902,47919,0,4798,9460,503,75,0,6,4,-4.87,A7
12,0.14,986755,7150398.55,758,166852,36610,0,2262,2569,753,108,0,3,8,6.09,B8
12,0.07,510414,6805520.00,750,271784,51729,0,5747,10726,612,111,0,7,8,-3.88,H2
12,0.08,548623,6857787.50,134,181867,40616,0,2829,3282,792,126,0,3,12,8.44,F3
12,0.05,326060,6521200.00,163,281802,54418,0,6438,11882,655,128,0,7,10,-8.49,G5
12,0.10,642294,6690562.50,362,205167,47117,0,3900,4645,913,157,0,7,24,7.23,H5
12,0.03,178409,6152034.48,230,289180,56572,0,6983,12808,707,153,0,11,14,-5.22,H3
12,0.02,140291,6376863.64,27,211459,49923,0,4429,5033,922,166,0,15,24,10.22,H4
12,0.01,43629,5453625.00,157,291217,57687,0,7295,13036,780,165,0,16,22,-7.21,H6
12,0.01,32906,4700857.14,39,213310,50997,0,4619,5173,947,184,0,18,26,14.15,H8
12,0.01,42962,6137428.57,57,293977,58708,0,7604,13390,816,189,0,17,22,-14.79,G6

