探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
12,4.64,27036185,5825508.51,6772,812599,176675,19233,2565,1058,600,65,0,0,0,-3.30,B5
12,2.37,12852729,5416236.41,7064,526888,93397,8007,847,312,552,30,0,0,0,4.23,E8

E6F6C4E7E8C3C2C5C6B2
8,0.01,72462,6038500.00,299,1344,215,0,0,0,14,7,0,0,0,13.66,D3
8,0.04,331613,7369177.78,2188,5332,2562,2,0,0,124,20,0,0,0,-15.65,D2
8,0.09,488192,5485303.37,2229,5747,2102,1,0,0,107,17,0,0,0,16.04,B3
8,0.09,607725,6534677.42,3417,8682,4475,1,0,0,154,25,0,0,0,-18.06,F5
8,0.14,849839,5942930.07,2698,10199,5070,3,1,0,129,23,0,0,0,16.87,F4
8,0.09,379026,4258719.10,559,6235,2080,2,0,0,28,8,0,0,0,-18.00,E3
8,0.07,344823,4597640.00,362,5288,763,0,0,0,10,7,0,0,0,14.23,D6
8,0.10,519126,5040058.25,1694,7105,1311,2,1,0,57,11,0,0,0,-16.85,F3
8,0.13,746171,5829460.94,3291,9292,4746,4,1,0,99,21,0,0,0,14.15,G6
8,0.14,732267,5230478.57,2231,10876,4183,3,1,0,97,15,0,0,0,-14.71,A3
8,0.09,360396,4004400.00,1040,5576,820,1,0,0,28,11,0,0,0,11.10,A1
8,0.07,332198,4814463.77,526,5454,2401,2,1,0,20,14,0,0,0,-10.80,B4
8,0.04,229088,6363555.56,881,3630,697,0,0,0,30,7,0,0,0,12.15,A2
8,0.06,333120,5844210.53,1464,7594,4017,1,0,0,97,20,0,0,0,-13.67,B5
8,0.05,277936,5449725.49,912,4321,830,2,0,0,40,7,0,0,0,11.36,A4
8,0.05,288607,5445415.09,1191,5408,2156,1,0,0,70,15,0,0,0,-14.01,B6
10,0.13,695024,5265333.33,2373,12456,3077,7,1,2,130,14,0,0,0,12.66,D3
10,0.58,3653364,6309782.38,9318,63639,20210,122,39,3,516,25,0,0,0,-15.23,C1
10,0.62,3642671,5865814.81,8044,42063,18477,57,24,0,499,42,0,0,0,18.50,A1
10,0.37,2183668,5885897.57,8369,38617,14464,47,14,0,422,52,0,0,0,-18.10,F5
10,0.49,2474609,5091788.07,3867,31435,8905,39,4,0,180,25,0,0,0,17.83,E2
10,0.65,4376816,6785761.24,12317,83664,24567,180,51,0,535,34,0,0,0,-16.50,B4
10,1.52,8804614,5781099.15,8499,92464,32654,270,68,2,503,40,0,0,0,18.15,B1
10,0.71,4251614,6005104.52,8450,101604,31047,363,80,7,457,44,0,0,0,-17.41,B6
10,0.71,4507828,6313484.59,2012,52185,10264,85,10,0,117,11,0,0,0,20.22,B3
10,0.76,4571681,5999581.36,11984,109721,35317,346,126,1,729,31,0,0,0,-16.88,D2
10,1.16,6906719,5933607.39,7720,76961,32331,173,46,0,531,27,0,0,0,19.36,F4
10,1.04,6460979,6188677.20,8226,131657,44056,490,108,7,496,30,0,0,0,-15.99,E3
10,0.71,4020930,5631554.62,1100,53621,8473,93,13,0,75,10,0,0,0,18.50,D1
10,0.50,3367386,6748268.54,4433,93143,32694,239,68,2,361,34,0,0,0,-13.94,F3
10,0.43,2753495,6388619.49,2158,44321,8665,55,9,0,185,19,0,0,0,21.73,A4
10,0.24,1359362,5664008.33,2508,38260,12714,44,14,0,239,20,0,0,0,-16.59,C7
12,1.56,10203047,6527861.16,8629,166294,45245,786,158,24,540,37,0,0,0,14.30,D3
12,3.81,24829966,6518762.40,8782,480755,151794,6829,1987,233,597,47,0,0,0,-14.38,E3
12,3.86,25313807,6552888.17,17083,426044,127523,5427,1089,169,824,51,0,0,0,12.90,D2
12,3.92,26032855,6646120.76,9574,590131,173004,10258,2092,380,623,48,0,0,0,-12.33,B4
12,5.89,39496354,6706801.49,9807,619310,143972,11270,1950,383,573,26,0,0,0,13.82,B3
12,5.22,34558674,6622973.17,11013,836450,247780,20700,6238,1372,716,65,0,0,0,-13.87,D1
12,5.36,33204659,6197211.46,6848,526179,85003,8010,662,250,406,34,0,0,0,12.92,B5
12,2.66,16309291,6129008.27,8656,445534,119946,5862,1113,209,584,52,0,0,0,-13.86,A6
12,6.73,40016583,5946884.08,9675,674563,119096,13378,1874,627,592,49,0,0,0,15.20,A5
12,2.29,12969027,5668281.03,9053,431345,96136,5503,722,216,662,64,0,0,0,-16.18,C1
12,4.17,21382757,5125301.29,7090,439148,142489,5661,1327,200,481,56,0,0,0,15.47,F4
12,2.21,12211062,5512894.81,5864,336924,64336,3346,451,125,368,31,0,0,0,-17.27,F5
12,3.44,18847928,5472685.25,7760,442443,107771,5823,878,193,530,34,0,0,0,18.52,D6
12,2.51,13545202,5398645.68,8803,363178,82610,3801,482,315,536,68,0,0,0,-19.20,A3
12,2.84,15174334,5350611.42,3295,328213,45519,3300,226,79,162,21,0,0,0,17.57,A1
12,3.23,16634848,5154895.57,13101,595607,169645,10290,2296,666,1017,84,1,0,0,-20.17,F7

E6F4F3D6G4F6E7F8G7F7
8,0.03,163771,6065592.59,1244,5720,1922,1,0,0,83,19,0,0,0,-30.02,C5
8,0.06,304235,5156525.42,1046,5540,1262,2,1,0,60,15,0,0,0,29.83,C4
8,0.06,288231,5240563.64,2222,8817,3527,0,0,0,162,15,0,0,0,-29.51,C6
8,0.08,449362,5761051.28,1495,7466,2799,2,1,0,80,20,0,0,0,26.62,F5
8,0.05,179604,3904434.78,996,6155,1456,0,0,0,61,17,0,0,0,-24.59,G5
8,0.04,240628,5729238.10,1154,4503,801,1,1,0,59,8,0,0,0,24.06,E3
8,0.04,238540,5421363.64,1257,7548,2257,3,0,0,57,19,0,0,0,-23.47,G6
8,0.10,518046,5286183.67,1742,9200,2895,3,1,0,86,27,0,0,0,19.39,D7
8,0.09,441464,5133302.33,2006,14544,5112,3,0,0,146,18,0,0,0,-22.96,B3
8,0.10,543490,5176095.24,1155,8488,2538,2,0,0,76,9,0,0,0,20.90,F2
8,0.04,260248,5783288.89,872,7392,2114,2,0,0,59,11,0,0,0,-20.44,D3
8,0.11,571799,5060168.14,2002,8529,3203,4,0,0,85,15,0,0,0,17.09,C3
8,0.15,820942,5472946.67,3765,18547,6964,10,4,0,169,26,0,0,0,-18.54,B2
